timestamp,open,high,low,close,volume,cap
2020-05-12,8610.39,8949.90,8569.64,8804.48,42142717533,161791577301
2020-05-13,8805.39,9317.88,8805.39,9269.99,45558144023,170352710071
2020-05-14,9271.33,9793.27,9255.03,9733.72,56426907637,178881641547
2020-05-15,9734.29,9755.83,9261.40,9328.20,48158802327,171436341789
2020-05-16,9333.24,9564.20,9260.69,9377.01,36164766408,172340956579
2020-05-17,9374.93,9823.00,9349.55,9670.74,40084250663,177745404470
2020-05-18,9675.69,9906.03,9570.36,9726.57,41827139896,178779483464
2020-05-19,9727.06,9836.05,9539.62,9729.04,39254288955,178831635026
2020-05-20,9725.33,9804.79,9447.20,9522.98,36546239703,175050963475
2020-05-21,9522.74,9555.24,8869.93,9081.76,39326160532,166947987864
2020-05-22,9080.33,9232.94,9008.64,9182.58,29810773699,168807619957
2020-05-23,9185.06,9302.50,9118.11,9209.29,27727866812,169305492440
2020-05-24,9212.28,9288.40,8787.25,8790.37,32518803300,161610414643
2020-05-25,8786.11,8951.01,8719.67,8906.93,31288157264,163760453116
2020-05-26,8909.59,8991.97,8757.29,8835.05,29584186947,162445535235
2020-05-27,8837.38,9203.32,8834.16,9181.02,32740536902,168814700531
2020-05-28,9184.94,9546.32,9148.46,9525.75,34367073114,175161235290
2020-05-29,9528.36,9573.67,9379.34,9439.12,32896642044,173575756364
2020-05-30,9438.91,9704.03,9366.73,9700.41,32722975141,178390129758
2020-05-31,9700.11,9700.34,9432.30,9461.06,27773290299,173997151930
2020-06-01,9463.61,10199.56,9450.90,10167.27,35198901068,186993405740
2020-06-02,10162.97,10182.34,9460.57,9529.80,39137252109,175277218229
2020-06-03,9533.76,9682.86,9471.85,9656.72,25007459262,177619631126
2020-06-04,9655.85,9887.61,9525.25,9800.64,25921805072,180276153545
2020-06-05,9800.22,9869.24,9663.22,9665.53,23509628646,177801825145
